ID,type,subtype,region,province,district,locality,localityType,postalCode,address,latitude,longitude,condition,constructionYear,price,pricePerMeter,bedroomCount,netHabitableSurface,floor,floorCount,hasLift,facadeCount,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,kitchen,bathroomCount,showerRoomCount,toiletCount,fireplaceExists,hasSwimmingPool,hasAirConditioning,parkingCountIndoor,parkingCountOutdoor,parkingCountClosedBox,primaryEnergyConsumptionPerSqm,epcScore,hasDoubleGlazing,saleType
10616967,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerpen,4,2180,Frans Standaertlei 61,51.2924581,4.4384238,TO_BE_DONE_UP,1973.0,185000.0,2011.0,2.0,92.0,1.0,2.0,False,2.0,,,True,,,,9.0,0.0,1.0,False,,False,1.0,,,204.0,C,False,
10616969,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,Sint-Idesbald,4,8670,Oostendelaan 21,51.1120633,2.6134335,TO_RENOVATE,1976.0,270000.0,,2.0,,0.0,,True,,,,True,,,,1.0,0.0,,False,False,,1.0,,,436.0,E,False,
10617013,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,Gent,1,9000,Brusselsesteenweg 4,51.0408152,3.7410737,,2021.0,759000.0,4545.0,2.0,167.0,4.0,4.0,True,,True,,True,20.0,,,2.0,0.0,2.0,False,False,,,,,0.0,,False,
10617020,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,Mechelen,3,2800,,,,AS_NEW,2008.0,339000.0,3291.0,2.0,103.0,2.0,,True,,True,,True,,,,1.0,0.0,,False,False,,,,,105.0,B,False,
10617017,APARTMENT,APARTMENT,Flanders,West Flanders,Roeselare,Roeselare,3,8800,Noordstraat 57,50.9467168,3.1224203,JUST_RENOVATED,2023.0,425000.0,3542.0,2.0,120.0,2.0,,True,2.0,,,True,10.0,,INSTALLED,1.0,1.0,1.0,False,False,False,,,,83.0,A,True,
10617014,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,Gent,1,9000,Brusselsesteenweg 4,51.0408152,3.7410737,,2021.0,364500.0,4673.0,1.0,78.0,4.0,4.0,True,,True,,True,27.0,,,1.0,0.0,2.0,False,False,,,,,0.0,,False,
10617025,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,Zonhoven,4,3520,Halveweg 57A,50.9927019,5.3435211,AS_NEW,1946.0,197500.0,2079.0,1.0,95.0,0.0,,False,,True,,True,34.0,,INSTALLED,1.0,0.0,1.0,False,False,,,,,350.0,D,True,
10485969,APARTMENT,PENTHOUSE,Flanders,West Flanders,Veurne,Nieuwpoort,4,8620,Oude Veurnevaart 82,51.1256378,2.7520771,,2011.0,699000.0,5178.0,2.0,135.0,2.0,4.0,True,,True,,True,,,,1.0,0.0,1.0,False,False,,,,,108.0,B,False,
10617076,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Boechout (Boechout),4,2530,Jan Frans Willemsstraat 10,51.1622992,4.4935645,GOOD,2016.0,480000.0,4000.0,2.0,120.0,1.0,2.0,True,2.0,,,True,21.0,,INSTALLED,1.0,0.0,,False,False,,1.0,,,71.0,A,True,
10617046,APARTMENT,PENTHOUSE,Flanders,West Flanders,Oostend,De Haan,4,8420,Kennedylaan 24,51.2628469,3.0081864,AS_NEW,,1140000.0,8507.0,3.0,134.0,3.0,,True,,,,True,,,HYPER_EQUIPPED,,0.0,2.0,False,False,,1.0,,,160.46,B,True,
10617080,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,Oostende,3,8400,"Wielingenstraat 1,0307",51.2171009,2.8845893,,2015.0,249000.0,3112.0,2.0,80.0,3.0,,True,,,,True,,,,1.0,0.0,,False,False,,,,,110.0,B,True,
10617086,APARTMENT,DUPLEX,Brussels,Brussels,Brussels,Uccle,4,1180,AVENUE CIRCULAIRE 104,50.7965395,4.3611768,,2024.0,1590000.0,7950.0,3.0,200.0,2.0,4.0,True,4.0,,,True,73.0,,USA_HYPER_EQUIPPED,2.0,0.0,2.0,True,False,,1.0,,,,,True,
10617087,APARTMENT,GROUND_FLOOR,Brussels,Brussels,Brussels,Uccle,4,1180,AVENUE CIRCULAIRE 104,50.7965395,4.3611768,,2022.0,2350000.0,7833.0,3.0,300.0,0.0,4.0,True,4.0,True,860.0,True,56.0,,USA_HYPER_EQUIPPED,2.0,0.0,4.0,True,True,,2.0,1.0,,,,True,
10617085,APARTMENT,GROUND_FLOOR,Brussels,Brussels,Brussels,Uccle,4,1180,AVENUE CIRCULAIRE 104,50.7965395,4.3611768,,2024.0,1490000.0,7602.0,3.0,196.0,0.0,4.0,True,4.0,True,40.0,True,65.0,,,2.0,0.0,3.0,True,False,,1.0,,,,,True,
10486021,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerp,2,2018,Montebellostraat 5,51.2079266,4.4085804,,2017.0,269000.0,,1.0,,1.0,3.0,True,,,,True,,,,1.0,0.0,1.0,False,False,,,,,135.75,B,True,
10617158,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Merksem,4,2170,Rodeloopstraat 63,51.2515083,4.4379659,TO_RENOVATE,1981.0,195000.0,2241.0,2.0,87.0,3.0,5.0,True,2.0,,,True,6.0,,,1.0,0.0,,False,False,,1.0,,,145.0,B,True,
10355016,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Uccle,4,1180,rue Victor Gambier 21,50.8016121,4.3342572,GOOD,,330000.0,3300.0,2.0,100.0,4.0,5.0,True,2.0,,,True,9.0,,NOT_INSTALLED,1.0,0.0,1.0,False,,,,,,317.0,F,,
10617169,APARTMENT,APARTMENT,Wallonie,Liège,Liège,Hermalle-sous-Argenteau,4,4681,,50.726077,5.689852,,2008.0,335000.0,2991.0,2.0,112.0,2.0,4.0,,2.0,,,True,12.0,,INSTALLED,1.0,0.0,1.0,False,,,1.0,1.0,,105.0,B,False,
10617224,APARTMENT,APARTMENT,Wallonie,Liège,Liège,Liege,1,4000,"Avenue des Tilleuls 2,51",50.6174859,5.5736717,AS_NEW,1960.0,229000.0,2290.0,2.0,100.0,5.0,1.0,True,3.0,,,True,6.0,,INSTALLED,1.0,1.0,1.0,False,False,,,,,116.0,B,True,
10617170,APARTMENT,FLAT_STUDIO,Brussels,Brussels,Brussels,Berchem-St-Agathe,2,1082,,,,,,159000.0,3533.0,1.0,45.0,0.0,,,2.0,,,True,20.0,,INSTALLED,,1.0,1.0,False,,,,,,,,False,
10617185,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Saint-Gilles,2,1060,Avenue Jean Volders 6,50.8324581,4.3431792,TO_BE_DONE_UP,,310000.0,3263.0,2.0,95.0,1.0,6.0,False,,,,True,6.0,,SEMI_EQUIPPED,1.0,0.0,1.0,False,,,,,,306.0,F,,
10617222,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Brussels City,1,1000,Koolmijnenkaai 68,50.8567425,4.3439525,AS_NEW,,399000.0,3410.0,2.0,117.0,2.0,3.0,True,2.0,,,True,5.0,,INSTALLED,2.0,0.0,1.0,False,,,1.0,1.0,,124.0,C,True,
10617204,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Boom,4,2850,Kapelstraat 150,51.0843015,4.3858622,AS_NEW,1956.0,225000.0,1250.0,4.0,180.0,,,,2.0,,,True,,78.0,INSTALLED,1.0,0.0,,False,,,,1.0,,247.0,C,True,
10617238,APARTMENT,DUPLEX,Brussels,Brussels,Brussels,Saint-Josse-ten-Noode,4,1210,Rue du Méridien 17,50.8534125,4.368724,TO_RENOVATE,1844.0,389000.0,2173.0,2.0,179.0,2.0,3.0,False,2.0,,,,,,INSTALLED,1.0,2.0,2.0,False,,,,,,192.0,D,True,
10617239,APARTMENT,DUPLEX,Brussels,Brussels,Brussels,Saint-Josse-ten-Noode,4,1210,Rue du Méridien 17,50.8534125,4.368724,TO_RENOVATE,1844.0,349000.0,2090.0,2.0,167.0,2.0,3.0,,2.0,,,,,,,1.0,1.0,2.0,False,,,,,,181.0,D,True,
10617248,APARTMENT,DUPLEX,Flanders,Antwerp,Turnhout,Laakdal,4,2430,Meerlaarstraat 133,51.0865607,5.0717478,JUST_RENOVATED,,250000.0,1302.0,4.0,192.0,1.0,2.0,,3.0,,,True,15.0,,HYPER_EQUIPPED,1.0,0.0,,False,,,2.0,2.0,,163.0,B,True,
10617250,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,3,9100,Koningin Fabiolapark 551,51.1533469,4.1582031,GOOD,,179000.0,1989.0,3.0,90.0,8.0,,True,2.0,,,True,,,,1.0,0.0,,False,,,,1.0,,194.0,B,True,
10617276,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,Putte,4,2580,Mechelbaan 157,51.0622338,4.6630233,AS_NEW,2023.0,365500.0,4686.0,2.0,78.0,0.0,,True,4.0,,,True,18.0,,HYPER_EQUIPPED,1.0,1.0,1.0,False,,,,1.0,,,,,
10617282,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Nivelles,3,1400,,50.6044851,4.3171359,AS_NEW,2024.0,250000.0,3968.0,1.0,63.0,1.0,4.0,True,2.0,,,True,36.0,,HYPER_EQUIPPED,1.0,1.0,1.0,False,False,,,,,,B,True,
10617277,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,Putte,4,2580,Mechelbaan 157,51.0622338,4.6630233,AS_NEW,2023.0,409820.0,3227.0,3.0,127.0,0.0,,True,4.0,,,True,18.0,,HYPER_EQUIPPED,1.0,1.0,1.0,False,,,,1.0,,,,,
10617274,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,Vosselaar,4,2350,Heieinde 62,51.3025379,4.8830796,TO_RENOVATE,1955.0,180000.0,1216.0,3.0,148.0,,,,3.0,,,,,280.0,,1.0,0.0,1.0,False,,,,,,520.0,F,,
10617278,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,Putte,4,2580,Mechelbaan 157,51.0622338,4.6630233,AS_NEW,2023.0,387040.0,4398.0,2.0,88.0,0.0,,True,4.0,,,True,26.0,,HYPER_EQUIPPED,1.0,1.0,1.0,False,,,,1.0,,,,,
10617311,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,St-Gilles,2,1060,Rue Garibaldi 92,50.8230969,4.3419812,TO_RENOVATE,,335000.0,3681.0,2.0,91.0,0.0,3.0,,2.0,,,True,10.0,,,1.0,0.0,2.0,False,,,2.0,1.0,,278.0,F,,
10617299,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,2,1080,Avenue François Sebrechts 36,50.8639016,4.3072111,GOOD,2005.0,260000.0,2989.0,2.0,87.0,2.0,5.0,True,2.0,,,True,3.0,,HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,1.0,,218.0,E,,
10617330,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerpen,4,2180,Bist 157A,51.2896335,4.4431949,GOOD,1962.0,209000.0,3317.0,2.0,63.0,2.0,2.0,False,3.0,,,True,4.0,,INSTALLED,1.0,0.0,1.0,False,False,False,,,,487.0,E,True,
10617358,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,WOLUWÉ-SAINT-LAMBERT,3,1200,,,,,,510000.0,2217.0,4.0,230.0,0.0,,,,,,,,,,3.0,0.0,3.0,True,,,,,,300.0,F,,
10617394,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Uccle,4,1180,,,,,1989.0,370000.0,3814.0,2.0,97.0,2.0,3.0,,2.0,,,True,15.0,,INSTALLED,,1.0,1.0,False,,,,2.0,,,,False,
10617404,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Jodoigne,4,1370,,,,GOOD,1978.0,185000.0,2312.0,2.0,80.0,0.0,,True,2.0,,,,,,HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,,,207.0,C,True,
10617389,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Rhode-Saint-Genese,4,1640,,,,,1920.0,265000.0,2304.0,3.0,115.0,1.0,2.0,,4.0,,,,,,INSTALLED,1.0,0.0,1.0,False,,,,,,214.0,C,True,
10617456,APARTMENT,GROUND_FLOOR,Brussels,Brussels,Brussels,Bruxelles,2,1050,Avenue Louise 214,50.8267321,4.3651241,GOOD,1936.0,825000.0,4125.0,3.0,200.0,0.0,,True,,,,,,,,3.0,0.0,,True,False,,1.0,,,,,False,
10617472,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Chaumont-Gistoux,4,1325,Rue De Wavre 8,50.6838711,4.6954659,AS_NEW,,230000.0,2644.0,2.0,87.0,3.0,3.0,False,4.0,,,,,,INSTALLED,,1.0,1.0,False,False,False,,2.0,,,D,True,
10617473,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Veurne,De Panne,4,8660,,,,GOOD,1978.0,249000.0,5533.0,1.0,45.0,1.0,,True,,,,True,10.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,142.0,B,True,
10617475,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Chaumont-Gistoux,4,1325,Chaussée De Huy 245,50.6837741,4.6954877,AS_NEW,,235000.0,2765.0,2.0,85.0,3.0,3.0,False,4.0,,,,,,INSTALLED,1.0,0.0,1.0,False,False,False,2.0,,,,C,True,
10617474,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Chaumont-Gistoux,4,1325,Rue De Wavre 8,50.6838711,4.6954659,AS_NEW,,299000.0,2718.0,3.0,110.0,1.0,1.0,False,4.0,,,True,43.0,,INSTALLED,,1.0,1.0,False,False,False,,2.0,,,D,True,
10617477,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Chaumont-Gistoux,4,1325,Chaussée De Huy 245,50.6837741,4.6954877,AS_NEW,1997.0,317000.0,2348.0,3.0,135.0,0.0,,False,4.0,,,True,8.0,,INSTALLED,,2.0,2.0,False,False,False,2.0,,,,C,True,
10486442,HOUSE,VILLA,Wallonie,Hainaut,Tournai,Tournai,3,7500,,,,GOOD,1985.0,650000.0,1970.0,5.0,330.0,,,False,4.0,,,True,,3501.0,INSTALLED,3.0,0.0,,False,False,,1.0,2.0,,270.0,D,True,
10617487,APARTMENT,PENTHOUSE,Flanders,West Flanders,Ieper,Ieper,3,8900,"Burggraafstraat 1,",50.8474958,2.8897758,GOOD,,557575.0,3150.0,2.0,177.0,0.0,,False,2.0,,,,,,INSTALLED,1.0,0.0,2.0,False,False,,,,,35.0,A,False,
10617542,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,Gent,1,9000,Antwerpsesteenweg 134,51.0585473,3.7440509,JUST_RENOVATED,,275000.0,2500.0,3.0,110.0,3.0,,,2.0,,,True,,,INSTALLED,1.0,0.0,1.0,True,,,1.0,,,203.0,C,True,
10617541,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,SINT-AMANDSBERG,2,9040,Antwerpsesteenweg 134,51.0864654,3.8018551,JUST_RENOVATED,,275000.0,2500.0,3.0,110.0,3.0,,,,,,True,,,,,0.0,,True,,,1.0,,,203.0,C,True,
10617552,APARTMENT,APARTMENT,Wallonie,Hainaut,Tournai,Péruwelz,3,7600,Rue De Sondeville 144,50.5021653,3.5884918,JUST_RENOVATED,2022.0,292000.0,2496.0,3.0,117.0,1.0,1.0,False,2.0,,,,,,USA_HYPER_EQUIPPED,1.0,1.0,2.0,False,False,False,,1.0,,135.0,B,True,
10617553,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Wommelgem,4,2160,Handboogstraat 28,51.2036178,4.521482,GOOD,2021.0,238000.0,3500.0,1.0,68.0,0.0,,False,,,,True,,,,1.0,0.0,1.0,False,,False,,,,,,True,
10617556,APARTMENT,GROUND_FLOOR,Wallonie,Walloon Brabant,Nivelles,Tubize,4,1480,,,,AS_NEW,,299000.0,3322.0,2.0,90.0,0.0,4.0,,2.0,,,True,,,,2.0,0.0,,False,,,,,,123.0,B,,
10617569,APARTMENT,GROUND_FLOOR,Flanders,Limburg,Hasselt,KWAADMECHELEN,4,3945,Heidestraat 106,51.1032698,5.1547638,GOOD,2008.0,225000.0,1815.0,2.0,124.0,0.0,,,2.0,,,True,,,,1.0,0.0,,True,,,2.0,,,156.0,B,True,
10617575,APARTMENT,GROUND_FLOOR,Flanders,Limburg,Hasselt,Ham,4,3945,Zandstraat 37,51.0980839,5.1446994,,2022.0,252000.0,2681.0,2.0,94.0,0.0,2.0,True,2.0,True,160.0,True,14.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,,,True,
10617574,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,Ham,4,3945,Zandstraat 37,51.0980839,5.1446994,,2022.0,252000.0,2681.0,2.0,94.0,0.0,2.0,True,2.0,True,160.0,True,14.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,,,True,
10617591,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Hoeilaart,4,1560,,,,GOOD,1968.0,295000.0,3207.0,2.0,92.0,3.0,3.0,True,2.0,,,,,,INSTALLED,1.0,0.0,1.0,False,False,,,,,625.0,F,True,
10617618,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,3,9100,Monseigneur Stillemansstraat 2,51.1614016,4.1420486,AS_NEW,2019.0,169900.0,3398.0,1.0,50.0,1.0,1.0,True,2.0,,,True,4.0,,USA_HYPER_EQUIPPED,1.0,0.0,1.0,False,False,False,1.0,,,113.0,B,True,
10617583,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerp,3,2600,Prins Boudewijnlaan 39,51.180632,4.4242069,GOOD,1957.0,269000.0,2152.0,3.0,125.0,2.0,3.0,True,4.0,True,,True,6.0,,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,1.0,,,190.0,B,,
10617604,APARTMENT,TRIPLEX,Brussels,Brussels,Brussels,Bruxelles,1,1000,Rue Duquesnoy 38,50.8447215,4.3536525,JUST_RENOVATED,1991.0,854000.0,4270.0,4.0,200.0,4.0,4.0,True,3.0,,,True,10.0,,USA_HYPER_EQUIPPED,2.0,2.0,2.0,False,False,,,,,248.0,E,True,
10617614,APARTMENT,TRIPLEX,Flanders,Antwerp,Antwerp,Hoboken,4,2660,Hydeparkstraat 24,51.1814096,4.3492234,,1920.0,199000.0,1895.0,2.0,105.0,0.0,,,2.0,,,,,,INSTALLED,2.0,0.0,3.0,True,,,,,,319.0,D,,
10617620,APARTMENT,PENTHOUSE,Flanders,West Flanders,Roeselare,Roeselare,3,8800,Botermarkt 28,50.9439295,3.126824,AS_NEW,,1025000.0,3106.0,3.0,330.0,7.0,2.0,True,3.0,,,True,110.0,,INSTALLED,2.0,1.0,3.0,False,,,,,,121.0,B,True,
10224414,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Antwerpen,3,2100,Lakborslei 165,51.2239632,4.4542222,AS_NEW,1930.0,412000.0,1971.0,4.0,209.0,,,False,3.0,True,1.0,,,229.0,,2.0,0.0,,False,False,False,,,,292.0,C,True,
10617623,HOUSE,HOUSE,Flanders,West Flanders,Brugge,St-Andries,3,8200,Pastoriestraat 164,51.2027051,3.1770862,AS_NEW,2023.0,398000.0,2823.0,4.0,141.0,,,,3.0,,,True,,174.0,HYPER_EQUIPPED,1.0,1.0,2.0,False,,,,,,,,True,
10617639,APARTMENT,APARTMENT,Wallonie,Namur,Namur,Namur,1,5000,,,,GOOD,1973.0,185000.0,2312.0,2.0,80.0,3.0,10.0,True,3.0,,,,,,INSTALLED,1.0,0.0,1.0,True,,,,,,230.0,C,True,
10617637,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,3,9100,Grote Markt 72,51.1653162,4.1398896,TO_BE_DONE_UP,1977.0,349000.0,2685.0,2.0,130.0,3.0,4.0,False,2.0,,,True,8.0,,,1.0,0.0,,False,False,,,,,155.0,B,True,
10617642,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,Scherpenheuvel,4,3270,"Prins Alexanderstraat 6, 3",50.9796431,4.9697087,GOOD,2018.0,295000.0,3882.0,2.0,76.0,0.0,,,2.0,,,,,,INSTALLED,1.0,0.0,2.0,True,,,1.0,1.0,,101.0,B,True,
10617643,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerp,2,2018,Justitiestraat 2,51.2097632,4.4076079,TO_BE_DONE_UP,1987.0,349000.0,2358.0,2.0,148.0,6.0,7.0,True,,,,,,,,1.0,0.0,,True,,,,,,118.0,B,True,
10617650,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Bruxelles,2,1050,,,,,,790000.0,3950.0,3.0,200.0,7.0,,True,2.0,,,True,8.0,,,2.0,0.0,,False,False,False,1.0,,,,,False,
10617651,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,Heist-op-den-Berg,4,2220,Kloosterstraat 3,51.0758981,4.7313733,,2020.0,835000.0,3761.0,3.0,222.0,4.0,4.0,True,3.0,,,True,55.0,,INSTALLED,2.0,1.0,2.0,True,,,,,,,,,
10617644,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Schaerbeek,2,1030,Rue Herman 24,50.8646398,4.3777135,TO_BE_DONE_UP,1968.0,249000.0,3276.0,2.0,76.0,1.0,3.0,,2.0,,,True,,,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,,,,219.0,E,True,
10617652,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,Heist-op-den-Berg,4,2220,Kloosterstraat 3,51.0758981,4.7313733,,2020.0,1150000.0,4812.0,3.0,239.0,4.0,4.0,True,3.0,,,True,58.0,,INSTALLED,2.0,1.0,2.0,True,,,,,,,,,
10617656,APARTMENT,APARTMENT,Wallonie,Liège,Liège,Liège,1,4000,Rue de l'Université 26,50.641866,5.5736687,,,240000.0,,4.0,,4.0,4.0,,2.0,,,,,,,1.0,0.0,1.0,True,,,,,,255.0,C,,
10617653,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,Heist-op-den-Berg,4,2220,Kloosterstraat 3,51.0758981,4.7313733,,2020.0,875000.0,4557.0,3.0,192.0,4.0,4.0,True,3.0,,,True,44.0,,INSTALLED,2.0,1.0,2.0,True,,,,,,,,,
10617665,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,4,1780,Is. Meyskensstraat 19,50.90317,4.31233,,2023.0,335000.0,4351.0,2.0,77.0,1.0,3.0,True,2.0,True,337.0,True,15.0,,USA_INSTALLED,1.0,0.0,1.0,True,,,1.0,,,,,True,
10617667,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,4,1780,Is. Meyskensstraat 19,50.90317,4.312,,2023.0,370000.0,4022.0,1.0,92.0,0.0,3.0,True,2.0,True,40.0,True,15.0,,USA_INSTALLED,1.0,0.0,1.0,True,,,1.0,,,,,True,
10617670,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,4,1780,Is. Meyskensstraat 19,50.90317,4.31233,,2023.0,365000.0,4345.0,1.0,84.0,1.0,3.0,True,2.0,True,40.0,True,10.0,,USA_INSTALLED,1.0,0.0,1.0,True,,,1.0,,,,,True,
10617669,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,4,1780,Is. Meyskensstraat 19,50.90317,4.31233,,2023.0,360000.0,4286.0,2.0,84.0,2.0,3.0,True,2.0,True,337.0,True,13.0,,USA_INSTALLED,1.0,0.0,1.0,True,,,1.0,,,,,True,
10617654,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerpen,1,2000,Tabakvest 59b,51.2135453,4.4099183,,,295000.0,3933.0,2.0,75.0,2.0,1.0,False,1.0,,,,,,,1.0,0.0,,False,False,False,,,,,,False,
10617668,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,4,1780,Is. Meyskensstraat 19,50.90317,4.31233,,2023.0,355000.0,4438.0,2.0,80.0,2.0,3.0,True,2.0,True,337.0,True,13.0,,USA_INSTALLED,1.0,0.0,1.0,True,,,1.0,,,,,True,
10617666,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,4,1780,Is. Meyskensstraat 19,50.90317,4.31233,,2023.0,380000.0,4130.0,1.0,92.0,0.0,3.0,True,2.0,True,50.0,True,20.0,,USA_INSTALLED,1.0,0.0,1.0,True,,,1.0,,,,,True,
10617684,APARTMENT,APARTMENT,Wallonie,Liège,Liège,Embourg,2,4053,Voie De L'ardenne 9/23,50.596833,5.6094449,AS_NEW,,380000.0,3220.0,2.0,118.0,2.0,2.0,True,,,,True,8.0,,,1.0,1.0,1.0,False,False,False,1.0,,,,,False,
10617693,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Auderghem,4,1160,,,,GOOD,1969.0,260000.0,,1.0,,1.0,9.0,True,2.0,,,True,15.0,,SEMI_EQUIPPED,1.0,0.0,1.0,False,False,False,,,,,,True,
10617702,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Mortsel,4,2640,Vijf Aprilwarande 65,51.1698345,4.4420229,GOOD,1970.0,215000.0,2986.0,1.0,72.0,0.0,,,3.0,True,100.0,True,20.0,,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,1.0,,,350.0,D,True,
10617716,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,SINT-NIKLAAS,3,9100,Stanislaw Maczekpark 15,51.1526626,4.1494667,,,245000.0,3101.0,1.0,79.0,3.0,,True,,,,,,,,1.0,0.0,2.0,True,,,,,,148.0,B,True,
10486638,APARTMENT,PENTHOUSE,Flanders,West Flanders,Brugge,Knokke-Heist,3,8300,Jozef Nellenslaan 199,51.3499241,3.2830071,TO_BE_DONE_UP,1974.0,995000.0,11570.0,2.0,86.0,6.0,6.0,True,2.0,,,True,45.0,,HYPER_EQUIPPED,2.0,0.0,1.0,False,False,,,,,545.0,F,True,
10617746,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Oostend,Oudenburg,4,8460,Marktstraat 30,51.1847192,3.006267,GOOD,,209000.0,1900.0,2.0,110.0,0.0,,False,,True,,True,,,HYPER_EQUIPPED,,0.0,1.0,False,False,,,,,270.0,C,True,
10617777,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,Aalst,3,9300,,,,GOOD,1968.0,215000.0,2150.0,3.0,100.0,5.0,12.0,,4.0,,,True,10.0,,HYPER_EQUIPPED,1.0,0.0,1.0,False,,,1.0,10.0,,185.0,B,True,
10355615,APARTMENT,APARTMENT,Wallonie,Luxembourg,Bastogne,Bastogne,3,6600,"Rue de la Chapelle 8, B2",50.0038442,5.7225133,,2015.0,249000.0,3112.0,2.0,80.0,3.0,4.0,True,,,,True,,,INSTALLED,,1.0,1.0,True,,,1.0,,,109.0,B,,
10617724,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,2,1080,,,,,1960.0,255000.0,2684.0,2.0,95.0,0.0,2.0,,3.0,,,,,,,1.0,0.0,1.0,True,,,,,,176.0,D,,
10617736,APARTMENT,APARTMENT,Wallonie,Luxembourg,Bastogne,Bastogne,3,6600,Chaussée d'Arlon 35,49.9964423,5.7178854,,2014.0,265000.0,3272.0,2.0,81.0,1.0,3.0,True,,,,True,,,INSTALLED,,1.0,,True,,,2.0,1.0,,111.0,B,,
10617784,APARTMENT,DUPLEX,Brussels,Brussels,Brussels,Bruxelles,1,1000,Rue Bodenbroek 22,50.840798,4.3568794,AS_NEW,2001.0,995000.0,4326.0,3.0,230.0,4.0,4.0,True,,,,,,,HYPER_EQUIPPED,2.0,0.0,3.0,True,,,2.0,,,194.0,D,True,
